Country,Position,Date,Song title,Song author,Country artist,Genre 
Belgium,12,2023-02-11,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,
Belgium,13,2023-02-11,Snap,Rosa Linn,AM,Indie Pop
Belgium,14,2023-02-11,Rollercoaster,Starlings,GB,
Belgium,15,2023-02-11,Dance All Over Me,George Ezra,GB,Singer/Songwriter
Belgium,16,2023-02-11,As It Was,Harry Styles,England,Pop
Belgium,17,2023-02-11,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Belgium,18,2023-02-11,Licht,Camille,FR,
Belgium,19,2023-02-11,Never Gonna Not Dance Again,P!nk,US,Pop
Belgium,20,2023-02-11,Celestial,Ed Sheeran,GB,Pop
Belgium,1,2023-01-14,Anti-Hero,Taylor Swift,US,Pop
Belgium,2,2023-01-14,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Belgium,3,2023-01-14,Wat Wil Je Van Mij,Metejoor & Hannah Mae,BE,Pop
Belgium,4,2023-01-14,Warrior,Oscar & The Wolf,BE,
Belgium,5,2023-01-14,Never Gonna Not Dance Again,P!nk,US,Pop
Belgium,6,2023-01-14,Made You Look,Meghan Trainor,US,Pop
Belgium,7,2023-01-14,Dance All Over Me,George Ezra,GB,Singer/Songwriter
Belgium,8,2023-01-14,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter
Belgium,9,2023-01-14,Secretly,Maan & Goldband,NL,
Belgium,10,2023-01-14,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Belgium,11,2023-01-14,Emergency,Goldband,NL,
Belgium,12,2023-01-14,As It Was,Harry Styles,England,Pop
Belgium,13,2023-01-14,Snap,Rosa Linn,AM,Indie Pop
Belgium,14,2023-01-14,Celestial,Ed Sheeran,GB,Pop
Belgium,15,2023-01-14,Zilver,Pommelien Thijs,BE,Pop
Belgium,16,2023-01-14,The Loneliest,Maneskin,IT,
Belgium,17,2023-01-14,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,
Belgium,18,2023-01-14,Hold Me Closer,Elton John & Britney Spears,US,Dance
Belgium,19,2023-01-14,Unholy,Sam Smith & Kim Petras,US,Dance
Belgium,20,2023-01-14,Als Ik Mezelf Verlies,"Regi, Arno & Melanie",BE,
Belgium,1,2022-12-17,Anti-Hero,Taylor Swift,US,Pop
Belgium,2,2022-12-17,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Belgium,3,2022-12-17,Wat Wil Je Van Mij,Metejoor & Hannah Mae,BE,Pop
Belgium,4,2022-12-17,Warrior,Oscar & The Wolf,BE,
Belgium,5,2022-12-17,Made You Look,Meghan Trainor,US,Pop
Belgium,6,2022-12-17,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Belgium,7,2022-12-17,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter
Belgium,8,2022-12-17,Never Gonna Not Dance Again,P!nk,US,Pop
Belgium,9,2022-12-17,Zilver,Pommelien Thijs,BE,Pop
Belgium,10,2022-12-17,Back To You,"Lost Frequencies, Elley Duhe & X Ambassadors",US,
Belgium,11,2022-12-17,In De Regen,Camille,FR,Pop
Belgium,12,2022-12-17,Unholy,Sam Smith & Kim Petras,US,Dance
Belgium,13,2022-12-17,Noodgeval,Goldband,NL,House
Belgium,14,2022-12-17,The Loneliest,Maneskin,IT,
Belgium,15,2022-12-17,Better Off Alone,Berre,BE,
Belgium,16,2022-12-17,Snap,Rosa Linn,AM,Indie Pop
Belgium,17,2022-12-17,Forget Me,Lewis Capaldi,GB,Alternative
Belgium,18,2022-12-17,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,
Belgium,19,2022-12-17,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,
Belgium,20,2022-12-17,Als Ik Mezelf Verlies,"Regi, Arno & Melanie",BE,
Belgium,1,2022-11-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Belgium,2,2022-11-19,Warrior,Oscar & The Wolf,BE,
Belgium,3,2022-11-19,Anti-Hero,Taylor Swift,US,Pop
Belgium,4,2022-11-19,Never Gonna Not Dance Again,P!nk,US,Pop
Belgium,5,2022-11-19,Snap,Rosa Linn,AM,Indie Pop
Belgium,6,2022-11-19,Noodgeval,Goldband,NL,House
Belgium,7,2022-11-19,Celestial,Ed Sheeran,GB,Pop
Belgium,8,2022-11-19,Forget Me,Lewis Capaldi,GB,Alternative
Belgium,9,2022-11-19,In De Regen,Camille,FR,Pop
Belgium,10,2022-11-19,Hold Me Closer,Elton John & Britney Spears,US,Dance
Belgium,11,2022-11-19,How Do I Say Goodbye,Dean Lewis,AU,Singer/Songwriter
Belgium,12,2022-11-19,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,
Belgium,13,2022-11-19,Wat Een Idee!?,Pommelien Thijs,BE,Pop
Belgium,14,2022-11-19,Humankind,Coldplay,GB,Pop
Belgium,15,2022-11-19,Unholy,Sam Smith & Kim Petras,US,Dance
Belgium,16,2022-11-19,Miss You,Oliver Tree & Robin Schulz,DE,Pop
Belgium,17,2022-11-19,Adrenaline,"Kris Kross Amsterdam, Ronnie Flex & Zoe Tauran",NL,
Belgium,18,2022-11-19,Million Dollar Baby,Ava Max,US,Pop
Belgium,19,2022-11-19,Als Ik Mezelf Verlies,"Regi, Arno & Melanie",BE,
Belgium,20,2022-11-19,As It Was,Harry Styles,England,Pop
Belgium,1,2022-10-22,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Belgium,2,2022-10-22,Snap,Rosa Linn,AM,Indie Pop
Belgium,3,2022-10-22,Noodgeval,Goldband,NL,House
Belgium,4,2022-10-22,As It Was,Harry Styles,England,Pop
Belgium,5,2022-10-22,Hold Me Closer,Elton John & Britney Spears,US,Dance
Belgium,6,2022-10-22,Warrior,Oscar & The Wolf,BE,
Belgium,7,2022-10-22,Wat Een Idee!?,Pommelien Thijs,BE,Pop
Belgium,8,2022-10-22,I Ain't Worried,OneRepublic,US,Pop
Belgium,9,2022-10-22,Humankind,Coldplay,GB,Pop
Belgium,10,2022-10-22,In De Regen,Camille,FR,Pop
Belgium,11,2022-10-22,Unholy,Sam Smith & Kim Petras,US,Dance
Belgium,12,2022-10-22,Bad Memories,"Meduza, James Carter, Elley Duhe & Fast Boy",US,
Belgium,13,2022-10-22,Forget Me,Lewis Capaldi,GB,Alternative
Belgium,14,2022-10-22,Celestial,Ed Sheeran,GB,Pop
Belgium,15,2022-10-22,Uit Mijn Hoofd,Pauline,FR,Pop
Belgium,16,2022-10-22,Million Dollar Baby,Ava Max,US,Pop
Belgium,17,2022-10-22,Calm Down,Rema,GB,
Belgium,18,2022-10-22,Numb,Marshmello & Khalid,US,R&B/Soul
Belgium,19,2022-10-22,Words,Alesso & Zara Larsson,SE,Dance
Belgium,20,2022-10-22,The Loneliest,Maneskin,IT,
Brazil,1,2023-08-28,Erro Gostoso,Simone Mendes,BR,Sertanejo
Brazil,2,2023-08-28,Lapada Dela,"Menos, Mais & Matheus Fernandez",BR,
Brazil,3,2023-08-28,Desejo Imortal,Gusttavo Lima,BR,Sertanejo
Brazil,4,2023-08-28,E Ai,Luan Santana,BR,Sertanejo
Brazil,5,2023-08-28,Poderosa,Thiaguinho,BR,
Brazil,6,2023-08-28,Vira Lata Caramelo,"Tierry, Ze Neto & Cristiano",BR,
Brazil,7,2023-08-28,Manda Um Oi,"Guilherme, Benuto & Simone Mendes",BR,
Brazil,8,2023-08-28,Felizes Para Sempre,Maiara & Maraisa,BR,Sertanejo
Brazil,9,2023-08-28,Ta OK,Dennis & Kevin O Chris,BR,
Brazil,10,2023-08-28,Nosso Quadro,Ana Castela,Mato Grosso do Sul,
Brazil,11,2023-08-28,Nao Vitalicio,"Matheus, Kauan & Mari Fernandez",BR,
Brazil,12,2023-08-28,Altas Loucurinhas,Matheus Fernandes,,Forró
Brazil,13,2023-08-28,Palhaca,Naiara Azevedo & Ana Castela,BR,Sertanejo
Brazil,14,2023-08-28,Oi Balde,Ze Neto & Cristiano,BR,
Brazil,15,2023-08-28,O Bagulho E Louco Mano,Joao Carreiro,,
Brazil,16,2023-08-28,Saudade Da Minha Vida,Gusttavo Lima,BR,Sertanejo
Brazil,17,2023-08-28,Cuida Da Sua Vida,George Henrique & Rodrigo,Goiânia,Sertanejo
Brazil,18,2023-08-28,Traumatizei,Henrique & Juliano,BR,Sertanejo
Brazil,19,2023-08-28,Beijo De Glicose,"Diego & Victor Hugo, Jorge & Mateus",BR,
Brazil,20,2023-08-28,Pode Parar,Alexandre Pires & Jorge,BR,Pagode
Canada,1,2023-08-26,Last Night,Morgan Wallen,US,Country
Canada,2,2023-08-26,Cruel Summer,Taylor Swift,US,Pop
Canada,3,2023-08-26,Fast Car,Luke Combs,US,Country
Canada,4,2023-08-26,Dance The Night,Dua Lipa,England,Pop
Canada,5,2023-08-26,Calm Down,Rema,GB,
Canada,6,2023-08-26,Fukumean,Gunna,US,Hip-Hop/Rap
Canada,7,2023-08-26,Vampire,Olivia Rodrigo,US,Pop
Canada,8,2023-08-26,Rich Men North Of Richmond,Oliver Anthony Music,US,Country
Canada,9,2023-08-26,Flowers,Miley Cyrus,US,Pop
Canada,10,2023-08-26,Karma,Taylor Swift,US,Pop
Canada,11,2023-08-26,Paint The Town Red,Doja Cat,US,Rap
Canada,12,2023-08-26,Barbie World,"Nicki Minaj, Ice Spice & Aqua",US,
Canada,13,2023-08-26,What Was I Made For?,Billie Eilish,US,Alternative
Canada,14,2023-08-26,Bad Idea Right?,Olivia Rodrigo,US,Pop
Canada,15,2023-08-26,Chemical,Post Malone,US,Pop
Canada,16,2023-08-26,Meltdown,Travis Scott & Drake,US,
Canada,17,2023-08-26,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Canada,18,2023-08-26,Confetti,Charlotte Cardin,Québec,Pop
Canada,19,2023-08-26,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,20,2023-08-26,Anti-Hero,Taylor Swift,US,Pop
Canada,1,2023-07-29,Last Night,Morgan Wallen,US,Country
Canada,2,2023-07-29,Fast Car,Luke Combs,US,Country
Canada,3,2023-07-29,Fukumean,Gunna,US,Hip-Hop/Rap
Canada,4,2023-07-29,Calm Down,Rema,GB,
Canada,5,2023-07-29,Seven,Jung Kook & Latto,KR,K-Pop
Canada,6,2023-07-29,Flowers,Miley Cyrus,US,Pop
Canada,7,2023-07-29,Vampire,Olivia Rodrigo,US,Pop
Canada,8,2023-07-29,Cruel Summer,Taylor Swift,US,Pop
Canada,9,2023-07-29,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Canada,10,2023-07-29,Karma,Taylor Swift,US,Pop
Canada,11,2023-07-29,Chemical,Post Malone,US,Pop
Canada,12,2023-07-29,Dance The Night,Dua Lipa,England,Pop
Canada,13,2023-07-29,Eyes Closed,Ed Sheeran,GB,Pop
Canada,14,2023-07-29,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,15,2023-07-29,Confetti,Charlotte Cardin,Québec,Pop
Canada,16,2023-07-29,Cupid,Fifty Fifty,GB,
Canada,17,2023-07-29,Something In The Orange,Zach Bryan,Seattle,Country
Canada,18,2023-07-29,As It Was,Harry Styles,England,Pop
Canada,19,2023-07-29,Anti-Hero,Taylor Swift,US,Pop
Canada,20,2023-07-29,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Canada,1,2023-07-01,Calm Down,Rema,GB,
Canada,2,2023-07-01,Last Night,Morgan Wallen,US,Country
Canada,3,2023-07-01,Flowers,Miley Cyrus,US,Pop
Canada,4,2023-07-01,Fast Car,Luke Combs,US,Country
Canada,5,2023-07-01,Eyes Closed,Ed Sheeran,GB,Pop
Canada,6,2023-07-01,Karma,Taylor Swift,US,Pop
Canada,7,2023-07-01,Sprinter,Dave & Central Cee,England,Hip-Hop/Rap
Canada,8,2023-07-01,Chemical,Post Malone,US,Pop
Canada,9,2023-07-01,Anti-Hero,Taylor Swift,US,Pop
Canada,10,2023-07-01,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,11,2023-07-01,Kill Bill,SZA,US,R&B/Soul
Canada,12,2023-07-01,As It Was,Harry Styles,England,Pop
Canada,13,2023-07-01,Dance The Night,Dua Lipa,England,Pop
Canada,14,2023-07-01,Cupid,Fifty Fifty,GB,
Canada,15,2023-07-01,All My Life,Lil Durk & J. Cole,US,
Canada,16,2023-07-01,Die For You,Weeknd,CA,
Canada,17,2023-07-01,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,18,2023-07-01,Sure Thing,Miguel,US,R&B/Soul
Canada,19,2023-07-01,Baby Don't Hurt Me,"David Guetta, Anne-Marie & Coi Leray",US,Dance
Canada,20,2023-07-01,Fukumean,Gunna,US,Hip-Hop/Rap
Canada,1,2023-06-03,Calm Down,Rema,GB,
Canada,2,2023-06-03,Last Night,Morgan Wallen,US,Country
Canada,3,2023-06-03,Flowers,Miley Cyrus,US,Pop
Canada,4,2023-06-03,Eyes Closed,Ed Sheeran,GB,Pop
Canada,5,2023-06-03,Fast Car,Luke Combs,US,Country
Canada,6,2023-06-03,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,7,2023-06-03,Cupid,Fifty Fifty,GB,
Canada,8,2023-06-03,Kill Bill,SZA,US,R&B/Soul
Canada,9,2023-06-03,Anti-Hero,Taylor Swift,US,Pop
Canada,10,2023-06-03,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,11,2023-06-03,Chemical,Post Malone,US,Pop
Canada,12,2023-06-03,All My Life,Lil Durk & J. Cole,US,
Canada,13,2023-06-03,Die For You,Weeknd,CA,
Canada,14,2023-06-03,Daylight,David Kushner,US,Pop
Canada,15,2023-06-03,As It Was,Harry Styles,England,Pop
Canada,16,2023-06-03,Players,Coi Leray,US,Hip-Hop/Rap
Canada,17,2023-06-03,Escapism,Raye & 070 Shake,US,
Canada,18,2023-06-03,Boy's A Liar,PinkPantheress,England,Pop
Canada,19,2023-06-03,Sure Thing,Miguel,US,R&B/Soul
Canada,20,2023-06-03,Karma,Taylor Swift,US,Pop
Canada,1,2023-05-06,Flowers,Miley Cyrus,US,Pop
Canada,2,2023-05-06,Calm Down,Rema,GB,
Canada,3,2023-05-06,Last Night,Morgan Wallen,US,Country
Canada,4,2023-05-06,Kill Bill,SZA,US,R&B/Soul
Canada,5,2023-05-06,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,6,2023-05-06,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,7,2023-05-06,Double Fantasy,Weeknd & Future,CA,
Canada,8,2023-05-06,Daylight,David Kushner,US,Pop
Canada,9,2023-05-06,Die For You,Weeknd,CA,
Canada,10,2023-05-06,Anti-Hero,Taylor Swift,US,Pop
Canada,11,2023-05-06,Fast Car,Luke Combs,US,Country
Canada,12,2023-05-06,Eyes Closed,Ed Sheeran,GB,Pop
Canada,13,2023-05-06,Search & Rescue,Drake,CA,Hip-Hop/Rap
Canada,14,2023-05-06,Boy's A Liar,PinkPantheress,England,Pop
Canada,15,2023-05-06,Players,Coi Leray,US,Hip-Hop/Rap
Canada,16,2023-05-06,Escapism,Raye & 070 Shake,US,
Canada,17,2023-05-06,Chemical,Post Malone,US,Pop
Canada,18,2023-05-06,Lavender Haze,Taylor Swift,US,Pop
Canada,19,2023-05-06,Cupid,Fifty Fifty,GB,
Canada,20,2023-05-06,As It Was,Harry Styles,England,Pop
Canada,1,2023-04-08,Flowers,Miley Cyrus,US,Pop
Canada,2,2023-04-08,Calm Down,Rema,GB,
Canada,3,2023-04-08,Last Night,Morgan Wallen,US,Country
Canada,4,2023-04-08,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,5,2023-04-08,Kill Bill,SZA,US,R&B/Soul
Canada,6,2023-04-08,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,7,2023-04-08,Die For You,Weeknd,CA,
Canada,8,2023-04-08,Boy's A Liar,PinkPantheress,England,Pop
Canada,9,2023-04-08,Eyes Closed,Ed Sheeran,GB,Pop
Canada,10,2023-04-08,Anti-Hero,Taylor Swift,US,Pop
Canada,11,2023-04-08,Players,Coi Leray,US,Hip-Hop/Rap
Canada,12,2023-04-08,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,13,2023-04-08,As It Was,Harry Styles,England,Pop
Canada,14,2023-04-08,Fast Car,Luke Combs,US,Country
Canada,15,2023-04-08,Escapism,Raye & 070 Shake,US,
Canada,16,2023-04-08,Lavender Haze,Taylor Swift,US,Pop
Canada,17,2023-04-08,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Canada,18,2023-04-08,Rock And A Hard Place,Bailey Zimmerman,US,Country
Canada,19,2023-04-08,Made You Look,Meghan Trainor,US,Pop
Canada,20,2023-04-08,Something In The Orange,Zach Bryan,Seattle,Country
Canada,1,2023-03-11,Flowers,Miley Cyrus,US,Pop
Canada,2,2023-03-11,Die For You,Weeknd,CA,
Canada,3,2023-03-11,Calm Down,Rema,GB,
Canada,4,2023-03-11,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,5,2023-03-11,Boy's A Liar,PinkPantheress,England,Pop
Canada,6,2023-03-11,Kill Bill,SZA,US,R&B/Soul
Canada,7,2023-03-11,Last Night,Morgan Wallen,US,Country
Canada,8,2023-03-11,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,9,2023-03-11,Anti-Hero,Taylor Swift,US,Pop
Canada,10,2023-03-11,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,11,2023-03-11,Made You Look,Meghan Trainor,US,Pop
Canada,12,2023-03-11,Escapism,Raye & 070 Shake,US,
Canada,13,2023-03-11,As It Was,Harry Styles,England,Pop
Canada,14,2023-03-11,Players,Coi Leray,US,Hip-Hop/Rap
Canada,15,2023-03-11,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Canada,16,2023-03-11,Sure Thing,Miguel,US,R&B/Soul
Canada,17,2023-03-11,Forget Me,Lewis Capaldi,GB,Alternative
Canada,18,2023-03-11,Something In The Orange,Zach Bryan,Seattle,Country
Canada,19,2023-03-11,I Ain't Worried,OneRepublic,US,Pop
Canada,20,2023-03-11,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,
Canada,1,2023-02-11,Flowers,Miley Cyrus,US,Pop
Canada,2,2023-02-11,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,3,2023-02-11,Kill Bill,SZA,US,R&B/Soul
Canada,4,2023-02-11,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,5,2023-02-11,Calm Down,Rema,GB,
Canada,6,2023-02-11,Anti-Hero,Taylor Swift,US,Pop
Canada,7,2023-02-11,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,8,2023-02-11,Made You Look,Meghan Trainor,US,Pop
Canada,9,2023-02-11,As It Was,Harry Styles,England,Pop
Canada,10,2023-02-11,Escapism,Raye & 070 Shake,US,
Canada,11,2023-02-11,Forget Me,Lewis Capaldi,GB,Alternative
Canada,12,2023-02-11,I Ain't Worried,OneRepublic,US,Pop
Canada,13,2023-02-11,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,
Canada,14,2023-02-11,Something In The Orange,Zach Bryan,Seattle,Country
Canada,15,2023-02-11,Lavender Haze,Taylor Swift,US,Pop
Canada,16,2023-02-11,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,17,2023-02-11,Love Again,Kid LAROI,AU,
Canada,18,2023-02-11,Sure Thing,Miguel,US,R&B/Soul
Canada,19,2023-02-11,10:35,DJ Tiesto & Tate McRae,NL,
Canada,20,2023-02-11,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Canada,1,2023-01-14,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,2,2023-01-14,Anti-Hero,Taylor Swift,US,Pop
Canada,3,2023-01-14,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,4,2023-01-14,Kill Bill,SZA,US,R&B/Soul
Canada,5,2023-01-14,As It Was,Harry Styles,England,Pop
Canada,6,2023-01-14,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,7,2023-01-14,Calm Down,Rema,GB,
Canada,8,2023-01-14,Made You Look,Meghan Trainor,US,Pop
Canada,9,2023-01-14,I Ain't Worried,OneRepublic,US,Pop
Canada,10,2023-01-14,Hold Me Closer,Elton John & Britney Spears,US,Dance
Canada,11,2023-01-14,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,12,2023-01-14,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,
Canada,13,2023-01-14,Forget Me,Lewis Capaldi,GB,Alternative
Canada,14,2023-01-14,Escapism,Raye & 070 Shake,US,
Canada,15,2023-01-14,Something In The Orange,Zach Bryan,Seattle,Country
Canada,16,2023-01-14,Cuff It,Beyonce Knowles,US,
Canada,17,2023-01-14,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,US,Pop
Canada,18,2023-01-14,Until I Found You,Stephen Sanchez,,Singer/Songwriter
Canada,19,2023-01-14,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",US,Hip-Hop/Rap
Canada,20,2023-01-14,Just Wanna Rock,Lil Uzi Vert,US,Hip-Hop/Rap
Canada,1,2022-12-17,Creepin',"Metro Boomin, Weeknd & 21 Savage",US,
Canada,2,2022-12-17,Anti-Hero,Taylor Swift,US,Pop
Canada,3,2022-12-17,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,4,2022-12-17,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,5,2022-12-17,All I Want For Christmas Is You,Mariah Carey,US,Christmas: Pop
Canada,6,2022-12-17,Rockin' Around The Christmas Tree,Brenda Lee,Nashville,Christmas
Canada,7,2022-12-17,Superhero (Heroes & Villains),"Metro Boomin, Future & Chris Brown",US,Hip-Hop/Rap
Canada,8,2022-12-17,Niagara Falls (Foot Or 2),"Metro Boomin, Travis Scott & 21 Savage",US,Hip-Hop/Rap
Canada,9,2022-12-17,Last Christmas,Wham!,GB,Pop
Canada,10,2022-12-17,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,11,2022-12-17,Jingle Bell Rock,Bobby Helms,US,Holiday
Canada,12,2022-12-17,Too Many Nights,"Metro Boomin, Future & Don Toliver",US,
Canada,13,2022-12-17,It's Beginning To Look A Lot Like Christmas,Michael Buble,CA,
Canada,14,2022-12-17,Umbrella,"Metro Boomin, 21 Savage & Young Nudy",US,Hip-Hop/Rap
Canada,15,2022-12-17,Raindrops (Insane),Metro Boomin & Travis Scott,US,Hip-Hop/Rap
Canada,16,2022-12-17,It's The Most Wonderful Time Of The Year,Andy Williams,US,Christmas: Classic
Canada,17,2022-12-17,As It Was,Harry Styles,England,Pop
Canada,18,2022-12-17,I Ain't Worried,OneRepublic,US,Pop
Canada,19,2022-12-17,Feliz Navidad,Jose Feliciano,US,
Canada,20,2022-12-17,Made You Look,Meghan Trainor,US,Pop
Canada,1,2022-11-19,Rich Flex,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,2,2022-11-19,Anti-Hero,Taylor Swift,US,Pop
Canada,3,2022-11-19,Major Distribution,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,4,2022-11-19,On BS,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,5,2022-11-19,Circo Loco,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,6,2022-11-19,Pussy & Millions,"Drake, 21 Savage & Travis Scott",US,
Canada,7,2022-11-19,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,8,2022-11-19,BackOutsideBoyz,Drake,CA,Hip-Hop/Rap
Canada,9,2022-11-19,Spin Bout U,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,10,2022-11-19,Privileged Rappers,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,11,2022-11-19,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,12,2022-11-19,Broke Boys,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,13,2022-11-19,Hours In Silence,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,14,2022-11-19,Treacherous Twins,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,15,2022-11-19,Middle Of The Ocean,Drake,CA,Hip-Hop/Rap
Canada,16,2022-11-19,Jumbotron Shit Poppin,Drake,CA,Hip-Hop/Rap
Canada,17,2022-11-19,More M's,Drake & 21 Savage,US,Hip-Hop/Rap
Canada,18,2022-11-19,I Ain't Worried,OneRepublic,US,Pop
Canada,19,2022-11-19,Numb,Marshmello & Khalid,US,R&B/Soul
Canada,20,2022-11-19,Lavender Haze,Taylor Swift,US,Pop
Canada,1,2022-10-22,Unholy,Sam Smith & Kim Petras,US,Dance
Canada,2,2022-10-22,I'm Good (Blue),David Guetta & Bebe Rexha,US,Dance
Canada,3,2022-10-22,I Ain't Worried,OneRepublic,US,Pop
Canada,4,2022-10-22,Sunroof,Nicky Youre & Dazy,US,Pop
Canada,5,2022-10-22,As It Was,Harry Styles,England,Pop
Canada,6,2022-10-22,Numb,Marshmello & Khalid,US,R&B/Soul
Canada,7,2022-10-22,I Like You (A Happier Song),Post Malone & Doja Cat,US,
Canada,8,2022-10-22,Hold Me Closer,Elton John & Britney Spears,US,Dance
Canada,9,2022-10-22,Late Night Talking,Harry Styles,England,Pop
Canada,10,2022-10-22,Flowers Need Rain,"Preston Pablo, Banx & Ranx",CA,
Canada,11,2022-10-22,Bad Habit,Steve Lacy,US,R&B/Soul
Canada,12,2022-10-22,About Damn Time,Lizzo,US,Pop
Canada,13,2022-10-22,HeatWaves,Glass Animals,GB,Alternative
Canada,14,2022-10-22,Vegas,Doja Cat,US,Pop
Canada,15,2022-10-22,Super Freaky Girl,Nicki Minaj,US,Hip-Hop/Rap
Canada,16,2022-10-22,Under The Influence,Chris Brown,US,R&B/Soul
Canada,17,2022-10-22,Star Walkin' (League Of Legends Worlds Anthem),Lil Nas X,US,Pop
Canada,18,2022-10-22,The Kind Of Love We Make,Luke Combs,US,Country
Canada,19,2022-10-22,Something In The Orange,Zach Bryan,Seattle,Country
Canada,20,2022-10-22,Calm Down,Rema,GB,
Chile,1,2023-08-19,Cabana,El Jordan 23,,
Chile,2,2023-08-19,Tu Falta De Querer,Mon Laferte,MX,Rock y Alternativo
Chile,3,2023-08-19,Mi Buen Amor,Mon Laferte & Enrique Bunbury,ES,
Chile,4,2023-08-19,Marisola,Cris MJ,,
Chile,5,2023-08-19,La Inocente,Feir & Mora,,
Chile,6,2023-08-19,Xq Tan Sola?,Nickoog Clk,,
Chile,7,2023-08-19,Si Supieras,Bayron Fire,,
Chile,8,2023-08-19,El Amor De Tu Vida,Gino Mella & Jairo Vera,,
Chile,9,2023-08-19,Roll Royce,Standly,,
Chile,10,2023-08-19,Ultra Solo Remix,"Feid, De La Ghetto, Paloma Mami, Polima Westcoast & Pailita",CL,
Chile,11,2023-08-19,Pegate,Standly,,Latino
Chile,12,2023-08-19,Ando Buscando,Cris MJ,,
Chile,13,2023-08-19,Bailando,El Jordan 23,,
Chile,14,2023-08-19,34 Amor Y Mafia Remix,El Jincho & Harry Nach,,
Chile,15,2023-08-19,Me Acorde De Ti,Pailita,Santiago,Música tropical
Chile,16,2023-08-19,Sheraton,El Jordan 23,,Urbano latino
Chile,17,2023-08-19,Mi Bruja,Jere Klein & Drako Mafia,CL,
Chile,18,2023-08-19,512,Jhay Cortez & Mora,PR,
